GM = 4.911328E12
orbital radius = 1837400.0 m
velocity = 1634.9241672822895 m/s
predicted period = 7061.3212003602575 s
state.size = 4
state = [ 1837400.0, 0.0, 0.0, 1634.9241672822895 ]

t, x, y, vx, vy, am, en, radius, v
80.5, 1832688.408986662, 131498.88047408027, -117.00810801003549, 1630.73177911746, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999998, 1634.9241672822886
81.0, 1832629.7235558215, 132314.23332246888, -117.73361148053347, 1630.6795606407272, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
81.5, 1832570.6753790656, 133129.55998092558, -118.45909164714955, 1630.627019391564, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
82.0, 1832511.2644680822, 133944.86028806676, -119.18454836628409, 1630.5741553803707, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
82.5, 1832451.490834631, 134760.134082514, -119.90998149434209, 1630.5209686176106, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999998, 1634.9241672822886
83.0, 1832391.3544905435, 135575.38120289418, -120.63539088773321, 1630.4674591138114, 3.004009664964476E9, -1336488.516381846, 1837399.9999999995, 1634.9241672822886
83.5, 1832330.8554477228, 136390.6014878394, -121.36077640287183, 1630.4136268795648, 3.004009664964476E9, -1336488.516381846, 1837399.9999999995, 1634.9241672822886
84.0, 1832269.9937181443, 137205.7947759871, -122.08613789617705, 1630.3594719255261, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999995, 1634.9241672822886
84.5, 1832208.7693138544, 138020.9609059801, -122.81147522407271, 1630.3049942624145, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
85.0, 1832147.1822469719, 138836.09971646647, -123.53678824298746, 1630.2501939010135, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999998, 1634.9241672822886
85.5, 1832085.232529687, 139651.21104609984, -124.26207680935472, 1630.1950708521697, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
86.0, 1832022.920174262, 140466.2947335392, -124.9873407796128, 1630.1396251267943, 3.004009664964477E9, -1336488.5163818458, 1837400.0, 1634.9241672822884
86.5, 1831960.2451930307, 141281.35061744903, -125.71258001020483, 1630.083856735862, 3.0040096649644766E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
87.0, 1831897.207598399, 142096.3785364993, -126.4377943575789, 1630.0277656904113, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
87.5, 1831833.807402844, 142911.37832936554, -127.16298367818794, 1629.971352001545, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
88.0, 1831770.0446189158, 143726.3498347288, -127.8881478284899, 1629.9146156804295, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
88.5, 1831705.9192592346, 144541.2928912758, -128.6132866649477, 1629.8575567382948, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
89.0, 1831641.4313364937, 145356.2073376988, -129.33840004402927, 1629.8001751864351, 3.0040096649644766E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
89.5, 1831576.5808634574, 146171.09301269584, -130.06348782220755, 1629.7424710362084, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
90.0, 1831511.367852962, 146985.94975497053, -130.78854985596058, 1629.6844442990364, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
90.5, 1831445.792317916, 147800.7774032323, -131.51358600177147, 1629.6260949864047, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
91.0, 1831379.8542712987, 148615.57579619627, -132.2385961161285, 1629.567423109863, 3.0040096649644756E9, -1336488.5163818463, 1837399.9999999995, 1634.9241672822884
91.5, 1831313.5537261623, 149430.34477258343, -132.96358005552503, 1629.5084286810247, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999995, 1634.9241672822884
92.0, 1831246.8906956296, 150245.0841711205, -133.68853767645967, 1629.4491117115667, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999995, 1634.9241672822884
92.5, 1831179.865192896, 151059.79383054018, -134.41346883543622, 1629.3894722132304, 3.004009664964476E9, -1336488.5163818463, 1837399.9999999995, 1634.9241672822884
93.0, 1831112.4772312283, 151874.4735895809, -135.1383733889637, 1629.3295101978204, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
93.5, 1831044.726823965, 152689.12328698713, -135.86325119355644, 1629.2692256772054, 3.0040096649644756E9, -1336488.5163818463, 1837399.9999999995, 1634.9241672822884
94.0, 1830976.6139845168, 153503.74276150923, -136.58810210573395, 1629.2086186633182, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
94.5, 1830908.1387263653, 154318.33185190358, -137.3129259820212, 1629.1476891681552, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
95.0, 1830839.3010630645, 155132.89039693252, -138.03772267894846, 1629.0864372037765, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999993, 1634.9241672822886
95.5, 1830770.1010082401, 155947.4182353645, -138.76249205305135, 1629.0248627823062, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999993, 1634.9241672822886
96.0, 1830700.5385755892, 156761.915205974, -139.48723396087092, 1628.962965915932, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999993, 1634.9241672822886
96.5, 1830630.6137788808, 157576.38114754163, -140.2119482589537, 1628.9007466169057, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999993, 1634.9241672822886
97.0, 1830560.3266319558, 158390.81589885417, -140.9366348038516, 1628.838204897543, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
97.5, 1830489.6771487265, 159205.21929870453, -141.6612934521221, 1628.775340770223, 3.0040096649644756E9, -1336488.516381846, 1837399.9999999995, 1634.9241672822886
98.0, 1830418.665343177, 160019.59118589183, -142.38592406032814, 1628.712154247389, 3.004009664964475E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
98.5, 1830347.2912293633, 160833.93139922142, -143.11052648503826, 1628.648645341548, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
99.0, 1830275.554821413, 161648.23977750496, -143.83510058282656, 1628.5848140652706, 3.004009664964475E9, -1336488.5163818474, 1837399.999999999, 1634.9241672822882
99.5, 1830203.4561335256, 162462.5161595604, -144.55964621027275, 1628.5206604311916, 3.004009664964475E9, -1336488.5163818472, 1837399.9999999993, 1634.9241672822882
100.0, 1830130.995179972, 163276.76038421196, -145.28416322396214, 1628.4561844520094, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
100.5, 1830058.1719750946, 164090.97229029032, -146.00865148048575, 1628.3913861404862, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
101.0, 1829984.9865333082, 164905.1517166325, -146.7331108364403, 1628.326265509448, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
101.5, 1829911.438869099, 165719.29850208198, -147.4575411484282, 1628.2608225717843, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
102.0, 1829837.5289970243, 166533.41248548866, -148.1819422730576, 1628.195057340449, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
102.5, 1829763.2569317142, 167347.493505709, -148.90631406694243, 1628.1289698284595, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
103.0, 1829688.6226878697, 168161.54140160588, -149.63065638670247, 1628.062560048897, 3.0040096649644756E9, -1336488.516381847, 1837399.9999999993, 1634.9241672822882
103.5, 1829613.6262802638, 168975.55601204882, -150.3549690889633, 1627.9958280149065, 3.0040096649644756E9, -1336488.5163818467, 1837399.9999999993, 1634.9241672822884
104.0, 1829538.267723741, 169789.53717591392, -151.07925203035634, 1627.9287737396965, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
104.5, 1829462.5470332175, 170603.48473208386, -151.80350506751896, 1627.8613972365397, 3.004009664964475E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
105.0, 1829386.4642236815, 171417.398519448, -152.5277280570944, 1627.7936985187725, 3.004009664964475E9, -1336488.5163818465, 1837399.9999999995, 1634.9241672822882
105.5, 1829310.0193101924, 172231.27837690242, -153.25192085573187, 1627.725677599795, 3.0040096649644756E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
106.0, 1829233.2123078816, 173045.12414334985, -153.97608332008653, 1627.6573344930712, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
106.5, 1829156.043231952, 173858.9356576998, -154.7002153068196, 1627.5886692121285, 3.004009664964476E9, -1336488.5163818465, 1837399.9999999998, 1634.9241672822882
107.0, 1829078.5120976784, 174672.71275886855, -155.42431667259825, 1627.5196817705585, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
107.5, 1829000.6189204068, 175486.4552857792, -156.1483872740958, 1627.4503721820163, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999995, 1634.9241672822886
108.0, 1828922.3637155555, 176300.16307736168, -156.87242696799157, 1627.3807404602207, 3.0040096649644766E9, -1336488.5163818463, 1837399.9999999998, 1634.9241672822884
108.5, 1828843.746498614, 177113.83597255283, -157.5964356109711, 1627.3107866189548, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999998, 1634.9241672822886
109.0, 1828764.7672851437, 177927.47381029636, -158.32041305972598, 1627.2405106720648, 3.0040096649644766E9, -1336488.516381846, 1837399.9999999998, 1634.9241672822886
109.5, 1828685.4260907774, 178741.07642954294, -159.044359170954, 1627.169912633461, 3.004009664964477E9, -1336488.5163818456, 1837400.0, 1634.9241672822886
110.0, 1828605.7229312197, 179554.6436692502, -159.76827380135921, 1627.0989925171175, 3.0040096649644775E9, -1336488.5163818456, 1837400.0, 1634.9241672822886
110.5, 1828525.657822247, 180368.17536838277, -160.49215680765184, 1627.027750337072, 3.0040096649644775E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
111.0, 1828445.2307797067, 181181.67136591233, -161.21600804654838, 1626.9561861074258, 3.0040096649644775E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
111.5, 1828364.4418195188, 181995.13150081763, -161.93982737477162, 1626.8842998423443, 3.0040096649644775E9, -1336488.5163818446, 1837400.0000000002, 1634.9241672822889
112.0, 1828283.2909576744, 182808.55561208448, -162.66361464905066, 1626.8120915560564, 3.004009664964478E9, -1336488.5163818444, 1837400.0000000002, 1634.924167282289
112.5, 1828201.778210236, 183621.94353870588, -163.38736972612094, 1626.739561262855, 3.004009664964478E9, -1336488.5163818444, 1837400.0000000002, 1634.924167282289
113.0, 1828119.9035933383, 184435.29511968192, -164.1110924627243, 1626.6667089770963, 3.004009664964478E9, -1336488.5163818444, 1837400.0000000002, 1634.924167282289
113.5, 1828037.6671231873, 185248.61019401994, -164.83478271560892, 1626.5935347132006, 3.0040096649644785E9, -1336488.5163818442, 1837400.0000000002, 1634.924167282289
114.0, 1827955.0688160607, 186061.8886007345, -165.5584403415295, 1626.5200384856519, 3.0040096649644785E9, -1336488.5163818437, 1837400.0000000005, 1634.924167282289
114.5, 1827872.1086883075, 186875.1301788474, -166.28206519724714, 1626.4462203089977, 3.004009664964478E9, -1336488.5163818444, 1837400.0000000002, 1634.924167282289
115.0, 1827788.7867563488, 187688.33476738774, -167.0056571395294, 1626.3720801978495, 3.0040096649644785E9, -1336488.5163818442, 1837400.0000000002, 1634.924167282289
115.5, 1827705.1030366772, 188501.50220539194, -167.72921602515044, 1626.2976181668823, 3.004009664964478E9, -1336488.5163818442, 1837400.0000000002, 1634.924167282289
116.0, 1827621.0575458568, 189314.63233190376, -168.45274171089088, 1626.2228342308351, 3.004009664964478E9, -1336488.5163818446, 1837400.0, 1634.924167282289
116.5, 1827536.6503005235, 190127.72498597438, -169.17623405353797, 1626.1477284045102, 3.004009664964478E9, -1336488.5163818449, 1837400.0, 1634.924167282289
117.0, 1827451.8813173843, 190940.78000666236, -169.89969290988552, 1626.072300702774, 3.004009664964478E9, -1336488.5163818449, 1837400.0, 1634.924167282289
117.5, 1827366.7506132184, 191753.79723303372, -170.62311813673398, 1625.9965511405564, 3.0040096649644775E9, -1336488.5163818449, 1837400.0, 1634.924167282289
118.0, 1827281.2582048762, 192566.776504162, -171.34650959089046, 1625.9204797328512, 3.004009664964477E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
118.5, 1827195.40410928, 193379.7176591282, -172.06986712916878, 1625.8440864947156, 3.0040096649644775E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
119.0, 1827109.1883434237, 194192.62053702085, -172.79319060838944, 1625.7673714412708, 3.0040096649644775E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
119.5, 1827022.6109243722, 195005.4849769361, -173.51647988537968, 1625.6903345877015, 3.004009664964478E9, -1336488.5163818446, 1837400.0, 1634.924167282289
120.0, 1826935.6718692626, 195818.31081797773, -174.2397348169735, 1625.6129759492562, 3.004009664964478E9, -1336488.5163818449, 1837400.0, 1634.924167282289
120.5, 1826848.3711953033, 196631.09789925712, -174.96295526001177, 1625.535295541247, 3.0040096649644775E9, -1336488.5163818449, 1837400.0, 1634.924167282289
121.0, 1826760.7089197745, 197443.8460598933, -175.6861410713421, 1625.4572933790498, 3.0040096649644775E9, -1336488.5163818449, 1837400.0, 1634.924167282289
121.5, 1826672.6850600278, 198256.55513901304, -176.40929210781897, 1625.3789694781042, 3.0040096649644775E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
122.0, 1826584.2996334864, 199069.22497575087, -177.1324082263038, 1625.3003238539134, 3.0040096649644775E9, -1336488.5163818446, 1837400.0000000002, 1634.9241672822889
122.5, 1826495.552657645, 199881.85540924902, -177.85548928366487, 1625.2213565220443, 3.004009664964477E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
123.0, 1826406.44415007, 200694.44627865756, -178.5785351367774, 1625.1420674981275, 3.004009664964477E9, -1336488.516381845, 1837400.0, 1634.9241672822889
123.5, 1826316.9741283993, 201506.99742313442, -179.3015456425236, 1625.0624567978573, 3.0040096649644775E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
124.0, 1826227.1426103425, 202319.50868184533, -180.02452065779266, 1624.9825244369915, 3.0040096649644775E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
124.5, 1826136.9496136804, 203131.97989396396, -180.74746003948084, 1624.9022704313518, 3.004009664964477E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
125.0, 1826046.3951562657, 203944.41089867186, -181.4703636444914, 1624.8216947968235, 3.0040096649644775E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
125.5, 1825955.4792560225, 204756.80153515862, -182.19323132973472, 1624.7407975493554, 3.004009664964477E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
126.0, 1825864.2019309464, 205569.15164262173, -182.91606295212821, 1624.6595787049603, 3.004009664964477E9, -1336488.5163818453, 1837399.9999999998, 1634.924167282289
126.5, 1825772.5631991047, 206381.46106026677, -183.63885836859652, 1624.578038279714, 3.0040096649644775E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
127.0, 1825680.563078636, 207193.72962730733, -184.3616174360714, 1624.496176289757, 3.004009664964477E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
127.5, 1825588.2015877508, 208005.9571829651, -185.08434001149186, 1624.4139927512924, 3.004009664964477E9, -1336488.516381845, 1837400.0, 1634.9241672822889
128.0, 1825495.4787447306, 208818.1435664699, -185.80702595180404, 1624.3314876805875, 3.004009664964477E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
128.5, 1825402.3945679287, 209630.28861705968, -186.52967511396142, 1624.2486610939734, 3.004009664964477E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
129.0, 1825308.94907577, 210442.3921739806, -187.2522873549247, 1624.1655130078443, 3.004009664964477E9, -1336488.5163818456, 1837399.9999999998, 1634.9241672822889
129.5, 1825215.1422867512, 211254.45407648702, -187.97486253166193, 1624.0820434386583, 3.0040096649644775E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
130.0, 1825120.9742194398, 212066.4741638415, -188.69740050114845, 1623.9982524029372, 3.004009664964477E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
130.5, 1825026.4448924751, 212878.45227531498, -189.419901120367, 1623.9141399172665, 3.004009664964477E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
131.0, 1824931.5543245682, 213690.38825018657, -190.14236424630772, 1623.8297059982951, 3.004009664964477E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
131.5, 1824836.3025345015, 214502.28192774384, -190.86478973596815, 1623.7449506627356, 3.004009664964477E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
132.0, 1824740.689541129, 215314.13314728267, -191.58717744635328, 1623.6598739273643, 3.004009664964477E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
132.5, 1824644.7153633756, 216125.94174810738, -192.30952723447558, 1623.5744758090211, 3.0040096649644775E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
133.0, 1824548.3800202387, 216937.70756953067, -193.03183895735503, 1623.4887563246093, 3.0040096649644775E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
133.5, 1824451.6835307863, 217749.4304508738, -193.75411247201916, 1623.4027154910962, 3.004009664964477E9, -1336488.5163818453, 1837400.0, 1634.9241672822886
134.0, 1824354.6259141585, 218561.11023146642, -194.47634763550303, 1623.3163533255124, 3.0040096649644775E9, -1336488.5163818449, 1837400.0000000002, 1634.9241672822886
134.5, 1824257.2071895665, 219372.7467506468, -195.19854430484932, 1623.2296698449522, 3.004009664964477E9, -1336488.5163818456, 1837400.0, 1634.9241672822886
135.0, 1824159.427376293, 220184.33984776173, -195.9207023371083, 1623.1426650665735, 3.004009664964477E9, -1336488.516381845, 1837400.0000000002, 1634.9241672822886
